system:index,classification,fireBinary,year,.geo
7_0000000000000000109d,0.4616968691801976,0,2023.0,"{""type"":""Point"",""coordinates"":[99.40981656419585,17.944296622872688]}"
7_000000000000000011a1,0.4636915291272402,1,2023.0,"{""type"":""Point"",""coordinates"":[99.23194748227493,18.084432791679333]}"
7_0000000000000000120c,0.7820042496061221,1,2023.0,"{""type"":""Point"",""coordinates"":[99.55803708321238,18.103299248236464]}"
7_000000000000000010a0,0.5959414666387168,0,2023.0,"{""type"":""Point"",""coordinates"":[99.67122690435305,19.978979974458987]}"
7_000000000000000010dc,0.3519143182047799,0,2023.0,"{""type"":""Point"",""coordinates"":[98.00035714861635,18.901001212990554]}"
7_00000000000000001104,0.2778242566346022,0,2023.0,"{""type"":""Point"",""coordinates"":[100.98096744307435,19.51814525788852]}"
7_00000000000000001070,0.49375667209018165,0,2023.0,"{""type"":""Point"",""coordinates"":[100.6090650379138,18.64498192600696]}"
7_00000000000000001099,0.43198224279885417,0,2023.0,"{""type"":""Point"",""coordinates"":[100.30184189353349,18.116774651619973]}"
7_00000000000000001102,0.09337882708951394,0,2023.0,"{""type"":""Point"",""coordinates"":[98.52048453189448,18.968378229908122]}"
7_000000000000000011b5,0.6434804415964698,1,2023.0,"{""type"":""Point"",""coordinates"":[100.43659146826757,18.66654167960037]}"
7_000000000000000011fe,0.2648118163394722,1,2023.0,"{""type"":""Point"",""coordinates"":[98.88699588388144,17.009151786348234]}"
7_00000000000000001223,0.1418363760956694,1,2023.0,"{""type"":""Point"",""coordinates"":[98.87891153367154,19.625944025855574]}"
7_00000000000000001231,0.6676635681745533,1,2023.0,"{""type"":""Point"",""coordinates"":[98.93011539106826,15.871884817273187]}"
7_000000000000000010c9,0.16832204905127277,0,2023.0,"{""type"":""Point"",""coordinates"":[98.05964535622296,19.154327202937875]}"
7_000000000000000010da,0.09697767459379945,0,2023.0,"{""type"":""Point"",""coordinates"":[99.36130600383541,18.574916071154167]}"
7_00000000000000001256,0.25398246882636316,1,2023.0,"{""type"":""Point"",""coordinates"":[98.66601175387476,19.44538164689839]}"
7_0000000000000000107f,0.3918022427292539,0,2023.0,"{""type"":""Point"",""coordinates"":[97.80632382537671,18.855188408767454]}"
7_00000000000000001095,0.24534641796158568,0,2023.0,"{""type"":""Point"",""coordinates"":[98.07581851574382,19.60438427226216]}"
7_00000000000000001177,0.07213494169493732,0,2023.0,"{""type"":""Point"",""coordinates"":[98.69026480450444,19.078870294911457]}"
7_000000000000000010f2,0.217475285934664,0,2023.0,"{""type"":""Point"",""coordinates"":[98.43963657069446,19.63133507902919]}"
7_0000000000000000108d,0.4555342038387625,0,2023.0,"{""type"":""Point"",""coordinates"":[98.19439493095705,17.806853751102327]}"
7_00000000000000001244,0.3241305675510272,1,2023.0,"{""type"":""Point"",""coordinates"":[98.8977735311276,17.642464531665986]}"
7_00000000000000001243,0.568570620743297,1,2023.0,"{""type"":""Point"",""coordinates"":[98.78997922226161,18.809375604544353]}"
7_00000000000000001199,0.8220613163627188,1,2023.0,"{""type"":""Point"",""coordinates"":[100.89742618483804,18.55604961459704]}"
7_000000000000000010a7,0.32849461972284544,0,2023.0,"{""type"":""Point"",""coordinates"":[99.43406961482553,19.99514867487878]}"
7_00000000000000001185,0.7738153814571642,0,2023.0,"{""type"":""Point"",""coordinates"":[97.89794943382292,18.221875663449694]}"
7_0000000000000000111d,0.5318111600387729,0,2023.0,"{""type"":""Point"",""coordinates"":[98.4019036575802,17.100777394794438]}"
7_000000000000000010b1,0.28714671112953266,0,2023.0,"{""type"":""Point"",""coordinates"":[100.30184189353349,19.696009880708367]}"
7_000000000000000010c4,0.4175566773109373,0,2023.0,"{""type"":""Point"",""coordinates"":[97.82788357897012,18.58838701543663]}"
7_000000000000000010ce,0.3307840960827179,0,2023.0,"{""type"":""Point"",""coordinates"":[99.58229013384208,19.9843710276326]}"
7_000000000000000010eb,0.21223967562686208,0,2023.0,"{""type"":""Point"",""coordinates"":[98.94089303831441,16.251871572643626]}"
7_0000000000000000110a,0.8510386483632418,0,2023.0,"{""type"":""Point"",""coordinates"":[99.52300192623545,18.731220940380606]}"
7_0000000000000000113e,0.5568946741528122,0,2023.0,"{""type"":""Point"",""coordinates"":[99.43946066799917,18.709661186787194]}"
7_00000000000000001140,0.6966490326846845,0,2023.0,"{""type"":""Point"",""coordinates"":[99.37747470425519,17.28673082692524]}"
7_0000000000000000116f,0.5506254581147051,0,2023.0,"{""type"":""Point"",""coordinates"":[99.13762411769142,16.57796117358107]}"
7_00000000000000001178,0.578181080623842,0,2023.0,"{""type"":""Point"",""coordinates"":[98.19978598413067,17.346019034531857]}"
7_0000000000000000117f,0.6605771660827826,0,2023.0,"{""type"":""Point"",""coordinates"":[97.97341080095038,18.693492486367397]}"
7_000000000000000011d6,0.8181763268708708,1,2023.0,"{""type"":""Point"",""coordinates"":[97.87908743636683,18.6773237859476]}"
7_0000000000000000120a,0.8735812249274999,1,2023.0,"{""type"":""Point"",""coordinates"":[98.49084042809119,19.450772700072]}"
7_0000000000000000120f,0.4910565850310573,1,2023.0,"{""type"":""Point"",""coordinates"":[100.69261075525115,18.119467948656258]}"
7_00000000000000001222,0.6603872710055979,1,2023.0,"{""type"":""Point"",""coordinates"":[97.49910068099639,18.459032952977218]}"
7_00000000000000001257,0.8068249889151142,1,2023.0,"{""type"":""Point"",""coordinates"":[101.0806818608315,19.555873711901725]}"
7_00000000000000001096,0.21140775784044877,0,2023.0,"{""type"":""Point"",""coordinates"":[99.26159158607825,17.38913854171868]}"
7_0000000000000000118b,0.30295643041722836,0,2023.0,"{""type"":""Point"",""coordinates"":[100.50665732312036,18.09521489802657]}"
7_00000000000000001209,0.814293783272466,1,2023.0,"{""type"":""Point"",""coordinates"":[97.88178073340312,19.105816642577434]}"
7_000000000000000011a6,0.23341806262141912,1,2023.0,"{""type"":""Point"",""coordinates"":[98.310278049134,17.310983877554932]}"
7_00000000000000001126,0.21398975142299065,0,2023.0,"{""type"":""Point"",""coordinates"":[100.75459225989405,19.003408927783994]}"
7_00000000000000001133,0.4592053933649763,0,2023.0,"{""type"":""Point"",""coordinates"":[98.66062070070113,17.057657887607622]}"
7_000000000000000011dd,0.8245965483122357,1,2023.0,"{""type"":""Point"",""coordinates"":[101.07529080765788,19.219006463718102]}"
7_000000000000000010d8,0.1643339389887508,0,2023.0,"{""type"":""Point"",""coordinates"":[98.94897738852431,15.297860279562043]}"
7_00000000000000001168,0.3584049221380023,0,2023.0,"{""type"":""Point"",""coordinates"":[98.1620530710164,18.488677056780524]}"
7_0000000000000000116c,0.18093870219252373,0,2023.0,"{""type"":""Point"",""coordinates"":[98.17552847439993,18.688101433193783]}"
7_00000000000000001232,0.30388202444911394,1,2023.0,"{""type"":""Point"",""coordinates"":[99.4152031582684,19.67445012711496]}"
7_00000000000000001155,0.33120798727740236,0,2023.0,"{""type"":""Point"",""coordinates"":[100.53899918306101,18.343149834800258]}"
7_00000000000000001263,0.13332622709517886,1,2023.0,"{""type"":""Point"",""coordinates"":[101.02139365322488,18.421304498964005]}"
7_00000000000000001084,0.11261382331251693,0,2023.0,"{""type"":""Point"",""coordinates"":[100.41772501171043,18.981849174190582]}"
7_00000000000000001182,0.09423043617084495,0,2023.0,"{""type"":""Point"",""coordinates"":[98.21056363137684,17.82302245152212]}"
7_0000000000000000109b,0.14129156672837087,0,2023.0,"{""type"":""Point"",""coordinates"":[101.10763266759854,18.553356317560755]}"
7_00000000000000001148,0.12345118015769567,0,2023.0,"{""type"":""Point"",""coordinates"":[99.0594739126287,16.467464649476682]}"
7_00000000000000001149,0.7244104677854825,0,2023.0,"{""type"":""Point"",""coordinates"":[101.09415726421503,19.22978411096428]}"
7_0000000000000000126c,0.216482395935681,1,2023.0,"{""type"":""Point"",""coordinates"":[99.22116983502877,19.127376396170842]}"
7_00000000000000001189,0.20413009695915138,0,2023.0,"{""type"":""Point"",""coordinates"":[99.0756426130485,18.930645316793864]}"
7_00000000000000001275,0.33939398951435296,1,2023.0,"{""type"":""Point"",""coordinates"":[99.8895132782224,20.08947203946233]}"
7_000000000000000010b6,0.47367207481892326,0,2023.0,"{""type"":""Point"",""coordinates"":[100.43120041509394,19.36992473887198]}"
7_0000000000000000128b,0.531427287890518,1,2023.0,"{""type"":""Point"",""coordinates"":[100.11858621754001,19.25673491773131]}"
7_00000000000000001214,0.7269441730757228,1,2023.0,"{""type"":""Point"",""coordinates"":[98.91124893451112,17.359494437915366]}"
7_0000000000000000126d,0.5038202087034067,1,2023.0,"{""type"":""Point"",""coordinates"":[98.64175424414401,15.842240713469876]}"
7_000000000000000010cb,0.03410497363970568,0,2023.0,"{""type"":""Point"",""coordinates"":[98.60402579013079,19.23248186710162]}"
7_00000000000000001119,0.07597128313639392,0,2023.0,"{""type"":""Point"",""coordinates"":[98.80884121971768,18.097908195062846]}"
7_00000000000000001174,0.1597685311444343,0,2023.0,"{""type"":""Point"",""coordinates"":[101.16152982203153,19.01688433116751]}"
7_0000000000000000118c,0.035759400830133334,0,2023.0,"{""type"":""Point"",""coordinates"":[99.42598526461565,19.04114184089825]}"
